GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000687,1610612757,POR,Portland,1627884,Derrick Jones Jr.,Derrick,F,,19.000000:49,2.0,4.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,-8.0
0022000687,1610612757,POR,Portland,203496,Robert Covington,Robert,F,,30.000000:06,4.0,6.0,0.667,3.0,5.0,0.6,4.0,4.0,1.0,1.0,7.0,8.0,5.0,1.0,4.0,1.0,2.0,15.0,1.0
0022000687,1610612757,POR,Portland,203994,Jusuf Nurkić,Jusuf,C,,18.000000:32,3.0,6.0,0.5,1.0,2.0,0.5,1.0,4.0,0.25,3.0,5.0,8.0,2.0,1.0,1.0,4.0,4.0,8.0,-3.0
0022000687,1610612757,POR,Portland,203468,CJ McCollum,CJ,G,,36.000000:17,8.0,26.0,0.308,2.0,11.0,0.182,4.0,4.0,1.0,1.0,4.0,5.0,7.0,0.0,1.0,3.0,3.0,22.0,-3.0
0022000687,1610612757,POR,Portland,1626181,Norman Powell,Norman,G,,35.000000:36,7.0,13.0,0.538,5.0,7.0,0.714,3.0,5.0,0.6,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,22.0,4.0
0022000687,1610612757,POR,Portland,202683,Enes Freedom,Enes,,,29.000000:27,7.0,10.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,4.0,11.0,15.0,0.0,2.0,2.0,2.0,0.0,15.0,8.0
0022000687,1610612757,POR,Portland,2546,Carmelo Anthony,Carmelo,,,27.000000:25,4.0,9.0,0.444,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,12.0
0022000687,1610612757,POR,Portland,1629642,Nassir Little,Nassir,,,17.000000:54,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0022000687,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,,,24.000000:54,5.0,7.0,0.714,5.0,7.0,0.714,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,15.0,18.0
0022000687,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000687,1610612757,POR,Portland,1628380,Zach Collins,Zach,,NWT - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000687,1610612757,POR,Portland,1629604,CJ Elleby,CJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000687,1610612757,POR,Portland,1628385,Harry Giles III,Harry,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000687,1610612753,ORL,Orlando,203516,James Ennis III,James,F,,35.000000:51,6.0,10.0,0.6,4.0,6.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,18.0,-5.0
0022000687,1610612753,ORL,Orlando,1629643,Chuma Okeke,Chuma,F,,37.000000:03,9.0,15.0,0.6,4.0,6.0,0.667,0.0,0.0,0.0,0.0,6.0,6.0,4.0,2.0,0.0,1.0,1.0,22.0,-2.0
0022000687,1610612753,ORL,Orlando,203920,Khem Birch,Khem,C,,36.000000:35,6.0,15.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,7.0,8.0,15.0,4.0,4.0,2.0,0.0,2.0,14.0,3.0
0022000687,1610612753,ORL,Orlando,1628407,Dwayne Bacon,Dwayne,G,,34.000000:21,7.0,19.0,0.368,1.0,3.0,0.333,2.0,4.0,0.5,0.0,3.0,3.0,6.0,1.0,0.0,1.0,2.0,17.0,15.0
0022000687,1610612753,ORL,Orlando,1626184,Chasson Randle,Chasson,G,,27.000000:10,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,10.0,-10.0
0022000687,1610612753,ORL,Orlando,1630211,Karim Mane,Karim,,,18.000000:38,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,-10.0
0022000687,1610612753,ORL,Orlando,1628964,Mo Bamba,Mo,,,22.000000:22,5.0,12.0,0.417,1.0,6.0,0.167,0.0,2.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,11.0,-15.0
0022000687,1610612753,ORL,Orlando,203487,Michael Carter-Williams,Michael,,,28.000000:00,4.0,13.0,0.308,0.0,1.0,0.0,3.0,7.0,0.429,0.0,5.0,5.0,6.0,0.0,1.0,4.0,4.0,11.0,-11.0
0022000687,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000687,1610612753,ORL,Orlando,1628365,Markelle Fultz,Markelle,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000687,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000687,1610612753,ORL,Orlando,203082,Terrence Ross,Terrence,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
