GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022400945,1610612766,CHA,Charlotte,1630182,Josh Green,F,,30:02,4.77,2.56,2,4,6,28,4,0,22,0,0,2,0.0,1,3,0.333,0.2,2,5,0.4,0022400945
0022400945,1610612766,CHA,Charlotte,1628970,Miles Bridges,F,,36:37,4.36,2.78,1,11,12,85,0,1,59,5,5,11,0.455,6,8,0.75,0.578,0,1,0.0,0022400945
0022400945,1610612766,CHA,Charlotte,1631109,Mark Williams,C,,25:32,4.23,1.88,9,16,24,43,0,0,27,2,5,7,0.714,1,2,0.5,0.667,2,8,0.25,0022400945
0022400945,1610612766,CHA,Charlotte,1629610,DaQuan Jeffries,G,,31:45,4.54,2.58,1,0,1,39,1,0,21,1,3,5,0.6,5,10,0.5,0.533,2,3,0.667,0022400945
0022400945,1610612766,CHA,Charlotte,1630163,LaMelo Ball,G,,30:24,4.62,2.51,4,2,6,88,1,1,58,9,3,6,0.5,3,15,0.2,0.285,2,3,0.667,0022400945
0022400945,1610612766,CHA,Charlotte,1630585,Marcus Garrett,,,19:07,4.24,1.46,0,4,4,46,0,0,36,5,2,5,0.4,0,1,0.0,0.333,0,0,0.0,0022400945
0022400945,1610612766,CHA,Charlotte,203994,Jusuf Nurkić,,,10:54,4.36,0.86,3,5,8,19,0,0,15,0,1,2,0.5,0,0,0.0,0.5,2,2,1.0,0022400945
0022400945,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,,,19:05,4.58,1.58,0,5,5,41,1,0,31,2,1,1,1.0,2,6,0.333,0.428,0,1,0.0,0022400945
0022400945,1610612766,CHA,Charlotte,203552,Seth Curry,,,10:47,4.29,0.82,1,2,3,11,0,0,10,1,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0022400945
0022400945,1610612766,CHA,Charlotte,1631111,Wendell Moore Jr.,,,14:13,4.77,1.31,1,1,2,19,0,0,15,2,0,1,0.0,1,1,1.0,0.5,0,1,0.0,0022400945
0022400945,1610612766,CHA,Charlotte,1631217,Moussa Diabaté,,,11:34,4.19,0.91,4,2,6,11,1,0,9,2,1,1,1.0,0,0,0.0,1.0,2,2,1.0,0022400945
0022400945,1610612766,CHA,Charlotte,201959,Taj Gibson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400945
0022400945,1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,F,,20:39,5.14,1.84,0,8,8,24,1,0,16,0,0,1,0.0,3,6,0.5,0.428,2,3,0.667,0022400945
0022400945,1610612737,ATL,Atlanta,1631243,Mouhamed Gueye,F,,14:27,4.68,1.2,1,7,8,18,0,0,12,1,1,1,1.0,1,2,0.5,0.667,0,2,0.0,0022400945
0022400945,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,C,,30:30,4.1,2.23,10,8,18,43,0,0,31,1,2,8,0.25,1,4,0.25,0.25,4,5,0.8,0022400945
0022400945,1610612737,ATL,Atlanta,1630700,Dyson Daniels,G,,34:01,4.5,2.72,4,7,10,74,0,1,56,3,4,11,0.364,1,3,0.333,0.356,3,5,0.6,0022400945
0022400945,1610612737,ATL,Atlanta,1629027,Trae Young,G,,35:29,4.13,2.65,2,6,8,92,1,1,57,12,3,8,0.375,4,12,0.333,0.349,2,3,0.667,0022400945
0022400945,1610612737,ATL,Atlanta,1627747,Caris LeVert,,,26:24,4.16,2.0,0,5,5,32,1,1,19,2,1,1,1.0,4,8,0.5,0.556,0,0,0.0,0022400945
0022400945,1610612737,ATL,Atlanta,1627777,Georges Niang,,,25:43,4.2,1.98,1,4,5,39,0,0,30,3,1,1,1.0,2,4,0.5,0.599,3,5,0.6,0022400945
0022400945,1610612737,ATL,Atlanta,1631230,Dominick Barlow,,,17:30,4.62,1.46,1,7,8,31,0,0,22,2,0,2,0.0,2,4,0.5,0.333,1,3,0.333,0022400945
0022400945,1610612737,ATL,Atlanta,1629611,Terance Mann,,,20:43,4.54,1.7,2,5,7,26,0,0,16,2,1,2,0.5,3,6,0.5,0.5,0,1,0.0,0022400945
0022400945,1610612737,ATL,Atlanta,1630249,Vít Krejčí,,,14:34,4.38,1.12,0,3,3,18,0,0,11,0,0,1,0.0,3,3,1.0,0.75,1,1,1.0,0022400945
0022400945,1610612737,ATL,Atlanta,1630552,Jalen Johnson,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400945
0022400945,1610612737,ATL,Atlanta,1629726,Garrison Mathews,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400945
