GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400073,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,30:18,10.0,20.0,0.5,3.0,6.0,0.5,4.0,5.0,0.8,1.0,7.0,8.0,3.0,4.0,0.0,2.0,1.0,27.0,22.0
0022400073,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,28:39,9.0,20.0,0.45,3.0,11.0,0.273,4.0,7.0,0.571,2.0,9.0,11.0,6.0,1.0,0.0,1.0,1.0,25.0,14.0
0022400073,1610612738,BOS,Boston,201143,Al Horford,Al,C,,20:05,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,17.0
0022400073,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29:16,6.0,11.0,0.545,4.0,7.0,0.571,3.0,4.0,0.75,1.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,19.0,33.0
0022400073,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,22:45,1.0,4.0,0.25,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,14.0
0022400073,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,16:13,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,13.0
0022400073,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27:57,5.0,11.0,0.455,5.0,10.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,11.0
0022400073,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,15:26,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,15.0
0022400073,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,13:38,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,4.0,12.0,6.0
0022400073,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,10:08,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-10.0
