GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400965,1610612747,LAL,Los Angeles,1642261,Dalton Knecht,Dalton,F,,36:52,13.0,27.0,0.481,5.0,13.0,0.385,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,32.0,-10.0
0022400965,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,Jarred,F,,24:21,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,4.0,3.0,7.0,7.0,3.0,0.0,1.0,4.0,9.0,-13.0
0022400965,1610612747,LAL,Los Angeles,203458,Alex Len,Alex,C,,11:58,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,-8.0
0022400965,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,G,,39:17,13.0,26.0,0.5,4.0,10.0,0.4,7.0,7.0,1.0,0.0,8.0,8.0,13.0,4.0,0.0,4.0,3.0,37.0,0.0
0022400965,1610612747,LAL,Los Angeles,1630692,Jordan Goodwin,Jordan,G,,33:34,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,1.0,0.0,2.0,10.0,-8.0
0022400965,1610612747,LAL,Los Angeles,1631132,Christian Koloko,Christian,,,19:30,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,1.0,1.0,5.0,8.0,13.0
0022400965,1610612747,LAL,Los Angeles,1629003,Shake Milton,Shake,,,28:20,7.0,11.0,0.636,1.0,2.0,0.5,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,0.0,2.0,1.0,16.0,10.0
0022400965,1610612747,LAL,Los Angeles,202693,Markieff Morris,Markieff,,,23:41,3.0,11.0,0.273,1.0,4.0,0.25,0.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,7.0,-5.0
0022400965,1610612747,LAL,Los Angeles,1642355,Bronny James,Bronny,,,15:43,1.0,5.0,0.2,1.0,5.0,0.2,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0
0022400965,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,,,6:44,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0
0022400965,1610612747,LAL,Los Angeles,1627827,Dorian Finney-Smith,Dorian,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022400965,1610612747,LAL,Los Angeles,1629216,Gabe Vincent,Gabe,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022400965,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,33:20,5.0,11.0,0.455,1.0,4.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,13.0,11.0
0022400965,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,31:28,3.0,6.0,0.5,2.0,4.0,0.5,9.0,10.0,0.9,1.0,6.0,7.0,4.0,0.0,1.0,0.0,1.0,17.0,16.0
0022400965,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,37:47,8.0,16.0,0.5,0.0,4.0,0.0,12.0,17.0,0.706,1.0,6.0,7.0,5.0,3.0,1.0,4.0,5.0,28.0,2.0
0022400965,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,34:32,9.0,10.0,0.9,2.0,3.0,0.667,2.0,2.0,1.0,1.0,4.0,5.0,6.0,1.0,0.0,1.0,1.0,22.0,8.0
0022400965,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,39:25,9.0,16.0,0.563,5.0,9.0,0.556,3.0,3.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,2.0,2.0,26.0,6.0
0022400965,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,27:48,7.0,16.0,0.438,3.0,6.0,0.5,0.0,0.0,0.0,1.0,5.0,6.0,7.0,1.0,0.0,4.0,2.0,17.0,2.0
0022400965,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,16:59,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,-11.0
