GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000320,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,F,,22.000000:05,7.0,10.0,0.7,0.0,1.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,2.0,1.0,2.0,0.0,1.0,18.0,8.0
0022000320,1610612763,MEM,Memphis,203937,Kyle Anderson,Kyle,F,,25.000000:41,7.0,11.0,0.636,2.0,4.0,0.5,1.0,3.0,0.333,0.0,8.0,8.0,3.0,0.0,1.0,0.0,1.0,17.0,25.0
0022000320,1610612763,MEM,Memphis,1630214,Xavier Tillman,Xavier,C,,23.000000:51,4.0,6.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,1.0,8.0,9.0,1.0,2.0,2.0,1.0,2.0,10.0,18.0
0022000320,1610612763,MEM,Memphis,1628415,Dillon Brooks,Dillon,G,,22.000000:56,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,20.0
0022000320,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,G,,21.000000:34,5.0,9.0,0.556,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,8.0,2.0,0.0,4.0,1.0,13.0,7.0
0022000320,1610612763,MEM,Memphis,203476,Gorgui Dieng,Gorgui,,,24.000000:09,8.0,10.0,0.8,3.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,0.0,1.0,1.0,5.0,19.0,13.0
0022000320,1610612763,MEM,Memphis,1629001,De'Anthony Melton,De'Anthony,,,26.000000:33,6.0,14.0,0.429,5.0,9.0,0.556,0.0,0.0,0.0,0.0,7.0,7.0,5.0,2.0,1.0,2.0,3.0,17.0,21.0
0022000320,1610612763,MEM,Memphis,1626145,Tyus Jones,Tyus,,,27.000000:45,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,14.0,2.0,0.0,1.0,1.0,11.0,23.0
0022000320,1610612763,MEM,Memphis,1630217,Desmond Bane,Desmond,,,25.000000:18,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,10.0,9.0
0022000320,1610612763,MEM,Memphis,1629723,John Konchar,John,,,20.000000:08,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,5.0,11.0
0022000320,1610612763,MEM,Memphis,1629007,Jontay Porter,Jontay,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000320,1610612763,MEM,Memphis,202685,Jonas Valančiūnas,Jonas,,DND_HEALTH_AND_SAFETY_PROTOCOLS,,,,,,,,,,,,,,,,,,,,
0022000320,1610612759,SAS,San Antonio,201942,DeMar DeRozan,DeMar,F,,29.000000:53,6.0,12.0,0.5,0.0,2.0,0.0,2.0,4.0,0.5,2.0,3.0,5.0,6.0,1.0,0.0,2.0,2.0,14.0,-17.0
0022000320,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,F,,30.000000:35,7.0,16.0,0.438,3.0,8.0,0.375,8.0,8.0,1.0,3.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,25.0,-17.0
0022000320,1610612759,SAS,San Antonio,200746,LaMarcus Aldridge,LaMarcus,C,,18.000000:15,5.0,8.0,0.625,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,-17.0
0022000320,1610612759,SAS,San Antonio,1629022,Lonnie Walker IV,Lonnie,G,,15.000000:56,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,-20.0
0022000320,1610612759,SAS,San Antonio,1627749,Dejounte Murray,Dejounte,G,,24.000000:13,2.0,9.0,0.222,2.0,6.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,1.0,2.0,6.0,-20.0
0022000320,1610612759,SAS,San Antonio,201988,Patty Mills,Patty,,,23.000000:13,4.0,9.0,0.444,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0
0022000320,1610612759,SAS,San Antonio,1627751,Jakob Poeltl,Jakob,,,20.000000:33,2.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,0.4,2.0,4.0,6.0,2.0,0.0,2.0,0.0,2.0,6.0,-10.0
0022000320,1610612759,SAS,San Antonio,1628401,Derrick White,Derrick,,,21.000000:23,2.0,10.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,3.0,5.0,-5.0
0022000320,1610612759,SAS,San Antonio,200752,Rudy Gay,Rudy,,,19.000000:23,2.0,7.0,0.286,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0
0022000320,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,,,11.000000:44,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,-14.0
0022000320,1610612759,SAS,San Antonio,1629683,Quinndary Weatherspoon,Quinndary,,,6.000000:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,-9.0
0022000320,1610612759,SAS,San Antonio,1629234,Drew Eubanks,Drew,,,6.000000:13,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,-9.0
0022000320,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,,,6.000000:13,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-9.0
0022000320,1610612759,SAS,San Antonio,1626168,Trey Lyles,Trey,,,6.000000:13,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-9.0
