GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629622,Max,Strus,M. Strus,max-strus,F,,,23:19,3,5,0.6,2,4,0.5,0,0,0.0,2,3,5,2,0,0,3,0,8,1.0,Max Strus
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630596,Evan,Mobley,E. Mobley,evan-mobley,F,,,30:11,4,11,0.364,1,4,0.25,4,4,1.0,1,3,4,4,1,1,2,4,13,20.0,Evan Mobley
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628386,Jarrett,Allen,J. Allen,jarrett-allen,C,,,32:20,10,11,0.909,0,0,0.0,1,2,0.5,3,5,8,0,1,1,2,3,21,10.0,Jarrett Allen
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,,30:11,10,18,0.556,3,7,0.429,4,4,1.0,1,5,6,5,1,3,2,3,27,20.0,Donovan Mitchell
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629636,Darius,Garland,D. Garland,darius-garland,G,,,32:20,8,15,0.533,1,4,0.25,0,0,0.0,3,1,4,6,1,0,1,3,17,10.0,Darius Garland
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629631,De'Andre,Hunter,D. Hunter,deandre-hunter,,,,25:34,6,11,0.545,2,5,0.4,2,2,1.0,0,2,2,0,1,0,0,1,16,18.0,De'Andre Hunter
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630241,Sam,Merrill,S. Merrill,sam-merrill,,,,22:32,2,4,0.5,1,3,0.333,0,0,0.0,1,3,4,3,0,0,1,1,5,8.0,Sam Merrill
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,,,,23:21,5,10,0.5,1,6,0.167,0,0,0.0,2,4,6,2,2,0,1,0,11,13.0,Isaac Okoro
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629750,Javonte,Green,J. Green,javonte-green,,,,5:15,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,-2.0,Javonte Green
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641854,Craig,Porter Jr.,C. Porter Jr.,craig-porter-jr,,,,6:13,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-3.0,Craig Porter Jr.
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1642281,Jaylon,Tyson,J. Tyson,jaylon-tyson,,,,2:11,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0.0,Jaylon Tyson
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641772,Nae'Qwan,Tomlin,N. Tomlin,naeqwan-tomlin,,,,2:11,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,0.0,Nae'Qwan Tomlin
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641734,Emoni,Bates,E. Bates,emoni-bates,,,,2:11,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,0.0,Emoni Bates
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1631247,Luke,Travers,L. Travers,luke-travers,,,,2:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,Luke Travers
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202684,Tristan,Thompson,T. Thompson,tristan-thompson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Tristan Thompson
0022401103,1610612752,New York,Knicks,NYK,knicks,1628404,Josh,Hart,J. Hart,josh-hart,F,,,36:44,8,19,0.421,3,9,0.333,0,0,0.0,2,3,5,4,2,0,3,1,19,-14.0,Josh Hart
0022401103,1610612752,New York,Knicks,NYK,knicks,1628384,OG,Anunoby,O. Anunoby,og-anunoby,F,,,33:52,9,17,0.529,5,8,0.625,0,0,0.0,2,4,6,6,0,0,1,4,23,-14.0,OG Anunoby
0022401103,1610612752,New York,Knicks,NYK,knicks,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,C,,,33:32,9,16,0.563,1,3,0.333,6,7,0.857,3,10,13,1,0,0,7,5,25,-9.0,Karl-Anthony Towns
0022401103,1610612752,New York,Knicks,NYK,knicks,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,G,,,35:49,3,6,0.5,0,1,0.0,2,2,1.0,1,1,2,3,1,0,2,3,8,-18.0,Mikal Bridges
0022401103,1610612752,New York,Knicks,NYK,knicks,1626153,Delon,Wright,D. Wright,delon-wright,G,,,33:06,3,9,0.333,1,5,0.2,0,0,0.0,3,0,3,6,1,0,1,2,7,-15.0,Delon Wright
0022401103,1610612752,New York,Knicks,NYK,knicks,1629013,Landry,Shamet,L. Shamet,landry-shamet,,,,26:15,2,7,0.286,1,5,0.2,0,0,0.0,1,1,2,0,0,0,0,1,5,-11.0,Landry Shamet
0022401103,1610612752,New York,Knicks,NYK,knicks,1630173,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,,,,21:26,5,9,0.556,0,0,0.0,3,4,0.75,2,4,6,1,1,2,0,1,13,-10.0,Precious Achiuwa
0022401103,1610612752,New York,Knicks,NYK,knicks,1642278,Tyler,Kolek,T. Kolek,tyler-kolek,,,,14:54,0,4,0.0,0,3,0.0,1,2,0.5,0,0,0,3,1,0,0,1,1,-4.0,Tyler Kolek
0022401103,1610612752,New York,Knicks,NYK,knicks,1641817,Anton,Watson,A. Watson,anton-watson,,,,2:11,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0.0,Anton Watson
0022401103,1610612752,New York,Knicks,NYK,knicks,1630699,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,,2:11,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,0.0,MarJon Beauchamp
0022401103,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,,DNP - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Mitchell Robinson
0022401103,1610612752,New York,Knicks,NYK,knicks,200782,P.J.,Tucker,P. Tucker,pj-tucker,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,P.J. Tucker
